要素ID	項目名	コンテキストID	相対年度	連結・個別	期間・時点	ユニットID	単位	値
jppfs_cor:NetSales	売上高	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	連結	期間	JPY	円	39914961000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_jpcrp030000-asr_E01670-000NorthAndSouthAmericaGroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	612169000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_jpcrp030000-asr_E01670-000JapanGroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	43068000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_jpcrp030000-asr_E01670-000GroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	655237000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	連結	期間	JPY	円	5111268000
jpcrp_cor:DepreciationSegmentInformation	減価償却費、セグメント情報	CurrentYearDuration_jpcrp030000-asr_E01670-000NorthAndSouthAmericaGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	424641000
jpcrp_cor:DepreciationSegmentInformation	減価償却費、セグメント情報	CurrentYearDuration_jpcrp030000-asr_E01670-000JapanGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	38933000
jpcrp_cor:DepreciationSegmentInformation	減価償却費、セグメント情報	CurrentYearDuration_jpcrp030000-asr_E01670-000GroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	463575000
jpcrp_cor:DepreciationSegmentInformation	減価償却費、セグメント情報	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	その他	期間	JPY	円	777457000
jpcrp_cor:IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets	有形固定資産及び無形固定資産の増加額	CurrentYearDuration_jpcrp030000-asr_E01670-000NorthAndSouthAmericaGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	525770000
jpcrp_cor:IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets	有形固定資産及び無形固定資産の増加額	CurrentYearDuration_jpcrp030000-asr_E01670-000JapanGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	5714000
jpcrp_cor:IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets	有形固定資産及び無形固定資産の増加額	CurrentYearDuration_jpcrp030000-asr_E01670-000GroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	531485000
jpcrp_cor:IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets	有形固定資産及び無形固定資産の増加額	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	その他	期間	JPY	円	745015000
jppfs_cor:RawMaterials	原材料	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	67667000
jppfs_cor:RawMaterials	原材料	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	75052000
jppfs_cor:AccumulatedDepreciationBuildings	減価償却累計額、建物	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-4589392000
jppfs_cor:AccumulatedDepreciationBuildings	減価償却累計額、建物	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-4783800000
jppfs_cor:AccumulatedDepreciationStructures	減価償却累計額、構築物	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-420173000
jppfs_cor:AccumulatedDepreciationStructures	減価償却累計額、構築物	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-441915000
jppfs_cor:AccumulatedDepreciationMachineryAndEquipment	減価償却累計額、機械及び装置	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-2666892000
jppfs_cor:AccumulatedDepreciationMachineryAndEquipment	減価償却累計額、機械及び装置	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-2730516000
jppfs_cor:AccumulatedDepreciationVehicles	減価償却累計額、車両運搬具	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-147680000
jppfs_cor:AccumulatedDepreciationVehicles	減価償却累計額、車両運搬具	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-149737000
jppfs_cor:AccumulatedDepreciationToolsFurnitureAndFixtures	減価償却累計額、工具、器具及び備品	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-1431085000
jppfs_cor:AccumulatedDepreciationToolsFurnitureAndFixtures	減価償却累計額、工具、器具及び備品	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-1440618000
jppfs_cor:LeaseAssetsPPE	リース資産、有形固定資産	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	43332000
jppfs_cor:LeaseAssetsPPE	リース資産、有形固定資産	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	5457000
jppfs_cor:AccumulatedDepreciationLeaseAssetsPPE	減価償却累計額、リース資産、有形固定資産	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-42726000
jppfs_cor:AccumulatedDepreciationLeaseAssetsPPE	減価償却累計額、リース資産、有形固定資産	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-1460000
jppfs_cor:LeaseAssetsNetPPE	リース資産（純額）、有形固定資産	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	605000
jppfs_cor:LeaseAssetsNetPPE	リース資産（純額）、有形固定資産	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	3996000
jppfs_cor:PropertyPlantAndEquipment	有形固定資産	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	7944212000
jppfs_cor:PropertyPlantAndEquipment	有形固定資産	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	7800467000
jppfs_cor:CapitalStock	資本金	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	7351750000
jppfs_cor:CapitalStock	資本金	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	7351750000
jppfs_cor:NetSalesOfFinishedGoodsRevOA	製品売上高、営業活動による収益	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	10620302000
jppfs_cor:NetSalesOfFinishedGoodsRevOA	製品売上高、営業活動による収益	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	12816833000
jppfs_cor:NetSalesOfGoodsRevOA	商品売上高、営業活動による収益	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	930136000
jppfs_cor:NetSalesOfGoodsRevOA	商品売上高、営業活動による収益	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1283494000
jppfs_cor:OtherSalesRevOA	その他の売上高、営業活動による収益	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	4056659000
jppfs_cor:OtherSalesRevOA	その他の売上高、営業活動による収益	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	4707249000
jppfs_cor:NetSales	売上高	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	15607097000
jppfs_cor:NetSales	売上高	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	18807577000
jppfs_cor:BeginningFinishedGoodsCOS	製品期首棚卸高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1172431000
jppfs_cor:BeginningFinishedGoodsCOS	製品期首棚卸高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1213486000
jppfs_cor:BeginningGoodsCOS	商品期首棚卸高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	69502000
jppfs_cor:BeginningGoodsCOS	商品期首棚卸高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	83067000
jppfs_cor:OtherCostCOSExpOA	その他の原価、営業活動による費用・売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1266622000
jppfs_cor:OtherCostCOSExpOA	その他の原価、営業活動による費用・売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1123830000
jppfs_cor:TotalBeginningAndCostPurchasedMerchandiseAndFinishedGoodsCOS	合計、商品及び製品期首棚卸高及び当期仕入高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	9469954000
jppfs_cor:TotalBeginningAndCostPurchasedMerchandiseAndFinishedGoodsCOS	合計、商品及び製品期首棚卸高及び当期仕入高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	10914818000
jppfs_cor:EndingFinishedGoodsCOS	製品期末棚卸高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1213486000
jppfs_cor:EndingFinishedGoodsCOS	製品期末棚卸高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1158601000
jppfs_cor:EndingGoodsCOS	商品期末棚卸高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	83067000
jppfs_cor:EndingGoodsCOS	商品期末棚卸高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	121878000
jppfs_cor:CostOfSales	売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	8173400000
jppfs_cor:CostOfSales	売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	9634338000
jppfs_cor:AdvertisingExpensesSGA	広告宣伝費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	77517000
jppfs_cor:AdvertisingExpensesSGA	広告宣伝費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	175517000
jppfs_cor:PackingAndTransportationExpensesSGA	荷造運搬費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	517787000
jppfs_cor:PackingAndTransportationExpensesSGA	荷造運搬費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	670479000
jppfs_cor:ProvisionOfAllowanceForDoubtfulAccountsSGA	貸倒引当金繰入額、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	-676000
jppfs_cor:ProvisionOfAllowanceForDoubtfulAccountsSGA	貸倒引当金繰入額、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	-544000
jppfs_cor:SalesCommissionSGA	販売手数料、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	54509000
jppfs_cor:SalesCommissionSGA	販売手数料、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	48509000
jppfs_cor:DeliveryExaminationExpensesSGA	納入試験費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	22051000
jppfs_cor:DeliveryExaminationExpensesSGA	納入試験費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	27905000
jppfs_cor:PromotionExpensesSGA	販売促進費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	8815000
jppfs_cor:PromotionExpensesSGA	販売促進費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	12309000
jppfs_cor:DirectorsCompensationsSGA	役員報酬、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	122370000
jppfs_cor:DirectorsCompensationsSGA	役員報酬、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	115680000
jppfs_cor:SalariesAndAllowancesSGA	給料及び手当、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	2242729000
jppfs_cor:SalariesAndAllowancesSGA	給料及び手当、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	2368907000
jppfs_cor:ProvisionForBonusesSGA	賞与引当金繰入額、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	336774000
jppfs_cor:ProvisionForBonusesSGA	賞与引当金繰入額、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	410664000
jppfs_cor:ProvisionForDirectorsBonusesSGA	役員賞与引当金繰入額、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	2500000
jppfs_cor:ProvisionForDirectorsBonusesSGA	役員賞与引当金繰入額、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	16800000
jppfs_cor:RetirementBenefitExpensesSGA	退職給付費用、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	142746000
jppfs_cor:RetirementBenefitExpensesSGA	退職給付費用、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	136756000
jppfs_cor:LegalWelfareExpensesSGA	法定福利費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	360321000
jppfs_cor:LegalWelfareExpensesSGA	法定福利費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	401970000
jppfs_cor:WelfareExpensesSGA	福利厚生費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	73534000
jppfs_cor:WelfareExpensesSGA	福利厚生費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	85062000
jppfs_cor:TravelingAndTransportationExpensesSGA	旅費及び交通費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	211291000
jppfs_cor:TravelingAndTransportationExpensesSGA	旅費及び交通費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	294365000
jppfs_cor:EntertainmentExpensesSGA	交際費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	2543000
jppfs_cor:EntertainmentExpensesSGA	交際費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	6102000
jppfs_cor:CommunicationExpensesSGA	通信費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	32543000
jppfs_cor:CommunicationExpensesSGA	通信費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	36365000
jppfs_cor:RentExpensesSGA	賃借料、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	166820000
jppfs_cor:RentExpensesSGA	賃借料、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	173528000
jppfs_cor:SuppliesExpensesSGA	消耗品費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	35680000
jppfs_cor:SuppliesExpensesSGA	消耗品費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	42195000
jppfs_cor:UtilitiesExpensesSGA	水道光熱費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	38012000
jppfs_cor:UtilitiesExpensesSGA	水道光熱費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	57742000
jppfs_cor:DepreciationSGA	減価償却費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	488490000
jppfs_cor:DepreciationSGA	減価償却費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	478285000
jppfs_cor:TaxesAndDuesSGA	租税公課、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	247884000
jppfs_cor:TaxesAndDuesSGA	租税公課、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	237927000
jppfs_cor:ResearchAndDevelopmentExpensesSGA	研究開発費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	535275000
jppfs_cor:ResearchAndDevelopmentExpensesSGA	研究開発費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	742243000
jppfs_cor:CommissionFeeSGA	支払手数料、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	61398000
jppfs_cor:CommissionFeeSGA	支払手数料、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	52745000
jppfs_cor:OtherSGA	その他、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	441895000
jppfs_cor:OtherSGA	その他、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	592411000
jppfs_cor:SellingGeneralAndAdministrativeExpenses	販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	6222816000
jppfs_cor:SellingGeneralAndAdministrativeExpenses	販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	7183929000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1210880000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1989308000
jppfs_cor:OrdinaryIncome	経常利益又は経常損失（△）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1962914000
jppfs_cor:OrdinaryIncome	経常利益又は経常損失（△）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	2626574000
jppfs_cor:IncomeBeforeIncomeTaxes	税引前当期純利益又は税引前当期純損失（△）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1933065000
jppfs_cor:IncomeBeforeIncomeTaxes	税引前当期純利益又は税引前当期純損失（△）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	2626574000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1853117000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	2417685000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember_RetainedEarningsBroughtForwardMember	前期	個別	期間	JPY	円	1853117000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember_RetainedEarningsMember	前期	個別	期間	JPY	円	1853117000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember_ShareholdersEquityMember	前期	個別	期間	JPY	円	1853117000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1853117000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember_RetainedEarningsBroughtForwardMember	当期	個別	期間	JPY	円	2417685000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember_RetainedEarningsMember	当期	個別	期間	JPY	円	2417685000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember_ShareholdersEquityMember	当期	個別	期間	JPY	円	2417685000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	2417685000
jpcrp_cor:InformationAboutEmployeesTextBlock	従業員の状況 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	 ５ 【従業員の状況】(1) 連結会社の状況2023年３月31日現在セグメントの名称従業員数(名)食品加工機械製造販売事業   日本635  北米・南米29  ヨーロッパ44  アジア19  小計727  食品製造販売事業   北米・南米293  日本58  小計351  全社（共通）45  合計1,123   (注) １　従業員数は就業人員数を表示しております。２　全社(共通)は、特定のセグメントに区分できない管理部門の従業員数であります。 (2) 提出会社の状況2023年３月31日現在従業員数(名)平均年齢(歳)平均勤続年数(年)平均年間給与(円)67846.122.77,218,950  セグメントの名称従業員数(名)食品加工機械製造販売事業 日本633 全社（共通）45 合計678  (注) １　従業員数は就業人員数を表示しております。２　平均年間給与は、正社員・嘱託社員・契約社員で算出しております。３　平均年間給与は、賞与及び基準外賃金を含んでおります。４　国内子会社及び海外子会社への出向者は含まれておりません。５　全社(共通)は、管理部門の従業員数であります。６　台湾支店の現地社員（３名）は含まれておりません。 (3) 労働組合の状況当社の労働組合は、日本金属製造情報通信労働組合(JMITU)に加盟しており、JMITUレオン自動機支部と称し、宇都宮地区労働組合会議(協議団体)に所属しております。組合員は12名であります。当社以外のグループ各社について、労働組合は結成されておりません。なお、労使関係については特に記載すべき事項はありません。   (4) 管理職に占める女性労働者の割合、男性労働者の育児休業取得率及び労働者の男女の賃金の差異① 提出会社当事業年度補足説明管理職に占める女性労働者の割合(％)男性労働者の育児休業取得率(％)労働者の男女の賃金の差異(％)全労働者正規雇用労働者 パート有期労働者2.928.675.576.5103.778.5パートについては、正規雇用労働者の週の所定労働時間で換算した人員数を基に算出したものであります。 (注) 「女性の職業生活における活躍の推進に関する法律」（平成27年法律第64号）の規定に基づき算出したものであります。 
jpcrp_cor:ResearchAndDevelopmentActivitiesTextBlock	研究開発活動 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	６ 【研究開発活動】当社の研究開発活動は、従来より市場開発型企業の特性を活かし、消費者の食品嗜好の多様化など市場ニーズに対応すべく、食品の基礎研究及び食品加工技術開発の両面から日常的に研究開発を重ね、当該技術を市場に提供していることに加え、今後さらに環境に配慮した生産技術を開発すべく鋭意努力しております。当連結会計年度における研究開発費は、742百万円となっており、主な活動の状況は以下のとおりであります。 〔食品加工機械製造販売事業〕技術の標準化及び設計標準化を基軸とした設計業務改革、納期短縮、コスト削減をテーマに取り組み、機械性能とコストバランスを図った機種開発を行っております。食品成形機の火星人シリーズでは、各国・地域の環境法令及び安全衛生規格を遵守しながら、サニタリー性向上、異物混入対策、IoT化などのお客様のニーズに対応できるよう用途拡大研究を進めております。包あん製品にサニタリー性能を向上させた『２列火星人 WN067型』や単列火星人の後続オプションとして製品をトレイに自動配列する『水洗いセットパンナー  KP412』をＵＳＡ向けに標準化し、充実を図りました。国内では『火星人 CN700型』、海外では『火星人 KN551型』、『火星人 KN500型』、『火星人 KN050型』が堅調な伸びを見せております。火星人シリーズの主力オプションである超音波式の『ソニックスライサー SKシリーズ』、自動配列機『セットパンナー KPシリーズ』、『粉付け機 DUシリーズ』、包あん製品に固形物を自動供給する『スマートソリッドフィーダー EU100』も火星人シリーズとともに多数販売いたしました。シートラインでは、IBIEベーカリーショウにおいて好評でありました分割計量機の『フリーデバイダー VX132型』、ロール状成形が可能な『バラエティモルダー VR511型』を標準化し、充実化を図りました。欧州ではシート吐出の『ツインデバイダー VX222型』が堅調な伸びを見せております。また、コロナ禍での内食・中食需要の増加に伴い、スーパーでの内製化やコンビニでの新製品生産の自動化ニーズが高まっており、菓子パンを自動生産するFEライン、火星人とFEラインの機構を応用したシューマイ生産ライン、V4ストレスフリードウデバイダーをヘッドとするV4食パンライン、V4アルチザンブレッドライン、生地シートから高品質な包あん製品を自動生産するV4‐ADライン、パイ・デニッシュなど多品種に対応したHMバラエティー成形ライン、ピザ成形ライン、サンドイッチラインなどの大型ラインを多数販売いたしました。 〔食品製造販売事業〕当社グループでは、米国のオレンジベーカリーや、㈲ホシノ天然酵母パン種にて開発した新製品を市場で販売することを通じて、顧客ニーズの調査・研究を行い、より市場に求められる製品の開発と、それらを生産するための食品加工機械の開発に役立てています。オレンジベーカリーでは、フィリングを充填した状態で正方形のパイ生地を三角形状に折る当社開発機械である「ターンオーバーロボット」が順調に稼働し、６名で行っていた手作業を自動化しております。人手不足や人件費高騰などの生産現場が抱える課題解決や、将来のスマートファクトリーに向けての開発や実証のための実験工場として、その役割を果たしてまいります。　㈲ホシノ天然酵母パン種では、新しい天然酵母パン種の研究、天然酵母パン種の活用方法を拡大するための応用化研究を日々行っております。 研究開発活動の成果として、当連結会計年度に新たに取得した特許件数は、国内６件、海外23件の計29件となり、当連結会計年度末日現在の総保有特許は、国内131件、海外300件の合計431件を有するに至っております。 
jpcrp_cor:OverviewOfCapitalExpendituresEtcTextBlock	設備投資等の概要 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	１ 【設備投資等の概要】当連結会計年度に実施しました設備投資の総額は、822百万円となりました。主なものは、当社のホームページリニューアル費用17百万円、上河内工場のＬＥＤ化工事55百万円やＮＣ旋盤取得32百万円、子会社であるオレンジベーカリーの製造用機械装置（生産設備）取得343百万円や建物及び附属設備（生産設備）取得160百万円などであります。 当連結会計年度において重要な設備の除却、売却等はありません。 
jpcrp_cor:ChangesInNumberOfIssuedSharesStatedCapitalEtcTextBlock	発行済株式総数、資本金等の推移 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	(4) 【発行済株式総数、資本金等の推移】 年月日発行済株式総数増減数(千株)発行済株式総数残高(千株)資本金増減額(千円)資本金残高(千円)資本準備金増減額(千円)資本準備金残高(千円)2013年８月７日－28,392－7,351,750△500,0002,860,750 (注)　会社法第448条第１項の規定に基づき、資本準備金を減少し、その他資本剰余金に振替えたものであります。 
