要素ID	項目名	コンテキストID	相対年度	連結・個別	期間・時点	ユニットID	単位	値
jpcrp_cor:TransactionsWithOtherSegments	セグメント間の内部売上高又は振替高	CurrentYearDuration_jpcrp030000-asr_E01670-000JapanGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	70000
jpcrp_cor:TransactionsWithOtherSegments	セグメント間の内部売上高又は振替高	CurrentYearDuration_jpcrp030000-asr_E01670-000GroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	70000
jpcrp_cor:TransactionsWithOtherSegments	セグメント間の内部売上高又は振替高	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	その他	期間	JPY	円	2815156000
jppfs_cor:NetSales	売上高	CurrentYearDuration_jpcrp030000-asr_E01670-000NorthAndSouthAmericaGroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	5741645000
jppfs_cor:NetSales	売上高	CurrentYearDuration_jpcrp030000-asr_E01670-000JapanGroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	461167000
jppfs_cor:NetSales	売上高	CurrentYearDuration_jpcrp030000-asr_E01670-000GroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	6202812000
jppfs_cor:NetSales	売上高	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	連結	期間	JPY	円	25096101000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_jpcrp030000-asr_E01670-000NorthAndSouthAmericaGroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	103657000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_jpcrp030000-asr_E01670-000JapanGroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	79837000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_jpcrp030000-asr_E01670-000GroceryManufacturingAndSalesMember	当期	連結	期間	JPY	円	183494000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	連結	期間	JPY	円	3247750000
jpcrp_cor:DepreciationSegmentInformation	減価償却費、セグメント情報	CurrentYearDuration_jpcrp030000-asr_E01670-000NorthAndSouthAmericaGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	372447000
jpcrp_cor:DepreciationSegmentInformation	減価償却費、セグメント情報	CurrentYearDuration_jpcrp030000-asr_E01670-000JapanGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	38983000
jpcrp_cor:DepreciationSegmentInformation	減価償却費、セグメント情報	CurrentYearDuration_jpcrp030000-asr_E01670-000GroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	411431000
jpcrp_cor:DepreciationSegmentInformation	減価償却費、セグメント情報	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	その他	期間	JPY	円	522122000
jpcrp_cor:IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets	有形固定資産及び無形固定資産の増加額	CurrentYearDuration_jpcrp030000-asr_E01670-000NorthAndSouthAmericaGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	123807000
jpcrp_cor:IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets	有形固定資産及び無形固定資産の増加額	CurrentYearDuration_jpcrp030000-asr_E01670-000JapanGroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	10628000
jpcrp_cor:IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets	有形固定資産及び無形固定資産の増加額	CurrentYearDuration_jpcrp030000-asr_E01670-000GroceryManufacturingAndSalesMember	当期	その他	期間	JPY	円	134436000
jpcrp_cor:IncreaseInPropertyPlantAndEquipmentAndIntangibleAssets	有形固定資産及び無形固定資産の増加額	CurrentYearDuration_TotalOfReportableSegmentsAndOthersMember	当期	その他	期間	JPY	円	262635000
jppfs_cor:RawMaterials	原材料	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	432412000
jppfs_cor:RawMaterials	原材料	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	100774000
jppfs_cor:AccumulatedDepreciationBuildings	減価償却累計額、建物	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-5576793000
jppfs_cor:AccumulatedDepreciationBuildings	減価償却累計額、建物	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-4646920000
jppfs_cor:AccumulatedDepreciationStructures	減価償却累計額、構築物	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-464130000
jppfs_cor:AccumulatedDepreciationStructures	減価償却累計額、構築物	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-435961000
jppfs_cor:AccumulatedDepreciationMachineryAndEquipment	減価償却累計額、機械及び装置	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-2527959000
jppfs_cor:AccumulatedDepreciationMachineryAndEquipment	減価償却累計額、機械及び装置	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-2600910000
jppfs_cor:AccumulatedDepreciationVehicles	減価償却累計額、車両運搬具	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-137982000
jppfs_cor:AccumulatedDepreciationVehicles	減価償却累計額、車両運搬具	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-145503000
jppfs_cor:AccumulatedDepreciationToolsFurnitureAndFixtures	減価償却累計額、工具、器具及び備品	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-1463412000
jppfs_cor:AccumulatedDepreciationToolsFurnitureAndFixtures	減価償却累計額、工具、器具及び備品	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-1385012000
jppfs_cor:LeaseAssetsPPE	リース資産、有形固定資産	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	43332000
jppfs_cor:LeaseAssetsPPE	リース資産、有形固定資産	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	43332000
jppfs_cor:AccumulatedDepreciationLeaseAssetsPPE	減価償却累計額、リース資産、有形固定資産	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	-34805000
jppfs_cor:AccumulatedDepreciationLeaseAssetsPPE	減価償却累計額、リース資産、有形固定資産	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	-40839000
jppfs_cor:LeaseAssetsNetPPE	リース資産（純額）、有形固定資産	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	8526000
jppfs_cor:LeaseAssetsNetPPE	リース資産（純額）、有形固定資産	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	2492000
jppfs_cor:PropertyPlantAndEquipment	有形固定資産	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	8848462000
jppfs_cor:PropertyPlantAndEquipment	有形固定資産	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	8451528000
jppfs_cor:CapitalStock	資本金	Prior1YearInstant_NonConsolidatedMember	前期末	個別	時点	JPY	円	7351750000
jppfs_cor:CapitalStock	資本金	CurrentYearInstant_NonConsolidatedMember	当期末	個別	時点	JPY	円	7351750000
jppfs_cor:NetSalesOfFinishedGoodsRevOA	製品売上高、営業活動による収益	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	12839123000
jppfs_cor:NetSalesOfFinishedGoodsRevOA	製品売上高、営業活動による収益	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	9688879000
jppfs_cor:NetSalesOfGoodsRevOA	商品売上高、営業活動による収益	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1097248000
jppfs_cor:NetSalesOfGoodsRevOA	商品売上高、営業活動による収益	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	746258000
jppfs_cor:OtherSalesRevOA	その他の売上高、営業活動による収益	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	4422112000
jppfs_cor:OtherSalesRevOA	その他の売上高、営業活動による収益	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	3588505000
jppfs_cor:NetSales	売上高	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	18358483000
jppfs_cor:NetSales	売上高	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	14023643000
jppfs_cor:BeginningFinishedGoodsCOS	製品期首棚卸高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1729987000
jppfs_cor:BeginningFinishedGoodsCOS	製品期首棚卸高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1418875000
jppfs_cor:BeginningGoodsCOS	商品期首棚卸高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	147989000
jppfs_cor:BeginningGoodsCOS	商品期首棚卸高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	148576000
jppfs_cor:OtherCostCOSExpOA	その他の原価、営業活動による費用・売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1583623000
jppfs_cor:OtherCostCOSExpOA	その他の原価、営業活動による費用・売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1248837000
jppfs_cor:TotalBeginningAndCostPurchasedMerchandiseAndFinishedGoodsCOS	合計、商品及び製品期首棚卸高及び当期仕入高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	11125943000
jppfs_cor:TotalBeginningAndCostPurchasedMerchandiseAndFinishedGoodsCOS	合計、商品及び製品期首棚卸高及び当期仕入高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	8449362000
jppfs_cor:EndingFinishedGoodsCOS	製品期末棚卸高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1331710000
jppfs_cor:EndingFinishedGoodsCOS	製品期末棚卸高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1172431000
jppfs_cor:EndingGoodsCOS	商品期末棚卸高、売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	148576000
jppfs_cor:EndingGoodsCOS	商品期末棚卸高、売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	69502000
jppfs_cor:CostOfSales	売上原価	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	9645656000
jppfs_cor:CostOfSales	売上原価	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	7207428000
jppfs_cor:AdvertisingExpensesSGA	広告宣伝費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	174872000
jppfs_cor:AdvertisingExpensesSGA	広告宣伝費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	71471000
jppfs_cor:PackingAndTransportationExpensesSGA	荷造運搬費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	283831000
jppfs_cor:PackingAndTransportationExpensesSGA	荷造運搬費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	282086000
jppfs_cor:ProvisionOfAllowanceForDoubtfulAccountsSGA	貸倒引当金繰入額、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	-1990000
jppfs_cor:ProvisionOfAllowanceForDoubtfulAccountsSGA	貸倒引当金繰入額、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	188000
jppfs_cor:SalesCommissionSGA	販売手数料、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	93142000
jppfs_cor:SalesCommissionSGA	販売手数料、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	28250000
jppfs_cor:DeliveryExaminationExpensesSGA	納入試験費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	30844000
jppfs_cor:DeliveryExaminationExpensesSGA	納入試験費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	22836000
jppfs_cor:PromotionExpensesSGA	販売促進費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	18991000
jppfs_cor:PromotionExpensesSGA	販売促進費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	10770000
jppfs_cor:DirectorsCompensationsSGA	役員報酬、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	139230000
jppfs_cor:DirectorsCompensationsSGA	役員報酬、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	137530000
jppfs_cor:SalariesAndAllowancesSGA	給料及び手当、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	2370248000
jppfs_cor:SalariesAndAllowancesSGA	給料及び手当、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	2210618000
jppfs_cor:ProvisionForBonusesSGA	賞与引当金繰入額、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	355404000
jppfs_cor:ProvisionForBonusesSGA	賞与引当金繰入額、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	270156000
jppfs_cor:ProvisionForDirectorsBonusesSGA	役員賞与引当金繰入額、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	21700000
jppfs_cor:ProvisionForDirectorsBonusesSGA	役員賞与引当金繰入額、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	11600000
jppfs_cor:RetirementBenefitExpensesSGA	退職給付費用、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	165505000
jppfs_cor:RetirementBenefitExpensesSGA	退職給付費用、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	166853000
jppfs_cor:LegalWelfareExpensesSGA	法定福利費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	435715000
jppfs_cor:LegalWelfareExpensesSGA	法定福利費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	420140000
jppfs_cor:WelfareExpensesSGA	福利厚生費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	72641000
jppfs_cor:WelfareExpensesSGA	福利厚生費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	65745000
jppfs_cor:TravelingAndTransportationExpensesSGA	旅費及び交通費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	332527000
jppfs_cor:TravelingAndTransportationExpensesSGA	旅費及び交通費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	202135000
jppfs_cor:EntertainmentExpensesSGA	交際費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	9192000
jppfs_cor:EntertainmentExpensesSGA	交際費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1801000
jppfs_cor:CommunicationExpensesSGA	通信費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	39438000
jppfs_cor:CommunicationExpensesSGA	通信費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	33882000
jppfs_cor:RentExpensesSGA	賃借料、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	146043000
jppfs_cor:RentExpensesSGA	賃借料、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	156250000
jppfs_cor:SuppliesExpensesSGA	消耗品費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	44758000
jppfs_cor:SuppliesExpensesSGA	消耗品費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	102632000
jppfs_cor:UtilitiesExpensesSGA	水道光熱費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	50083000
jppfs_cor:UtilitiesExpensesSGA	水道光熱費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	49286000
jppfs_cor:DepreciationSGA	減価償却費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	319042000
jppfs_cor:DepreciationSGA	減価償却費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	452312000
jppfs_cor:TaxesAndDuesSGA	租税公課、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	227310000
jppfs_cor:TaxesAndDuesSGA	租税公課、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	166191000
jppfs_cor:ResearchAndDevelopmentExpensesSGA	研究開発費、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	738327000
jppfs_cor:ResearchAndDevelopmentExpensesSGA	研究開発費、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	545190000
jppfs_cor:CommissionFeeSGA	支払手数料、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	54953000
jppfs_cor:CommissionFeeSGA	支払手数料、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	59010000
jppfs_cor:OtherSGA	その他、販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	424130000
jppfs_cor:OtherSGA	その他、販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	563197000
jppfs_cor:SellingGeneralAndAdministrativeExpenses	販売費及び一般管理費	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	6545947000
jppfs_cor:SellingGeneralAndAdministrativeExpenses	販売費及び一般管理費	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	6030138000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	2166880000
jppfs_cor:OperatingIncome	営業利益又は営業損失（△）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	786076000
jppfs_cor:OrdinaryIncome	経常利益又は経常損失（△）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	2356839000
jppfs_cor:OrdinaryIncome	経常利益又は経常損失（△）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1334970000
jppfs_cor:IncomeBeforeIncomeTaxes	税引前当期純利益又は税引前当期純損失（△）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	2274429000
jppfs_cor:IncomeBeforeIncomeTaxes	税引前当期純利益又は税引前当期純損失（△）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1702260000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1611628000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1684743000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember_RetainedEarningsBroughtForwardMember	前期	個別	期間	JPY	円	1611628000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember_RetainedEarningsMember	前期	個別	期間	JPY	円	1611628000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember_ShareholdersEquityMember	前期	個別	期間	JPY	円	1611628000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	Prior1YearDuration_NonConsolidatedMember	前期	個別	期間	JPY	円	1611628000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember_RetainedEarningsBroughtForwardMember	当期	個別	期間	JPY	円	1684743000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember_RetainedEarningsMember	当期	個別	期間	JPY	円	1684743000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember_ShareholdersEquityMember	当期	個別	期間	JPY	円	1684743000
jppfs_cor:ProfitLoss	当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）	CurrentYearDuration_NonConsolidatedMember	当期	個別	期間	JPY	円	1684743000
jpcrp_cor:InformationAboutEmployeesTextBlock	従業員の状況 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	 ５ 【従業員の状況】(1) 連結会社の状況2021年３月31日現在セグメントの名称従業員数(名)食品加工機械製造販売事業   日本643  北米・南米27  ヨーロッパ44  アジア4  小計718  食品製造販売事業   北米・南米229  日本58  小計287  全社（共通）51  合計1,056   (注) １　従業員数は就業人員を表示しております。２　全社(共通)として記載されている従業員数は、特定のセグメントに区分できない管理部門に所属しているものであります。 (2) 提出会社の状況2021年３月31日現在従業員数(名)平均年齢(歳)平均勤続年数(年)平均年間給与(円)68146.122.96,480,603  セグメントの名称従業員数(名)食品加工機械製造販売事業 日本630 全社（共通）51 合計681  (注) １　従業員数は就業人員を表示しております。２　平均年間給与は、正社員・嘱託社員・契約社員で算出しております。３　平均年間給与は、賞与及び基準外賃金を含んでおります。４　国内子会社および海外子会社への出向者は含まれておりません。５　全社(共通)は、管理部門の従業員数であります。６　台湾支店の現地社員（３名）は含まれておりません。 (3) 労働組合の状況当社の労働組合は、日本金属製造情報通信労働組合(JMITU)に加盟しており、JMITUレオン自動機支部と称し、宇都宮地区労働組合会議(協議団体)に所属しております。組合員は12名であります。当社以外のグループ各社について、労働組合は結成されておりません。なお、労使関係については特に記載すべき事項はありません。
jpcrp_cor:ResearchAndDevelopmentActivitiesTextBlock	研究開発活動 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	５ 【研究開発活動】当社の研究開発活動は、従来より市場開発型企業の特性を活かし、消費者の食品嗜好の多様化など市場ニーズに対応すべく、食品の基礎研究および食品加工技術開発の両面から日常的に研究開発を重ね、当該技術を市場に提供していることに加え、今後さらに環境に配慮した生産技術を開発すべく鋭意努力しております。当連結会計年度における研究開発費は、545百万円となっており、主な活動の状況は以下のとおりであります。　〔食品加工機械製造販売事業〕技術の標準化及び設計標準化を基軸とした設計業務改革、納期短縮、コスト削減をテーマに取り組み、機械性能とコストバランスを図った機種開発を行っております。食品成形機の火星人シリーズでは、納入先の国々に合わせた安全衛生規格、サニタリー性向上、異物混入対策、IoT化などのお客様のニーズに対応できるように用途拡大研究を進め、国内向けには、サイクロイド式の生地送り機構の搭載とコンベヤ部の刷新によって、高品質な製品の高速生産を可能とした「火星人 CN700型」を開発しました。欧米向けには、生産する製品によって生地の送り比率を細かく調整でき、コンパクトで小スペースでも設置可能な「火星人 KN050型」を開発しました。また、コロナ禍の中での内食需要増加に伴い、菓子パン、サンド成形菓子、食パンなどの生産自動化ニーズは増えており、この自動化ニーズに対応した開発を行いました。主なものとしては、菓子パン自動生産ラインの「FEライン」で、あんパンなどの包あん成形の他、クリームパンなどの二つ折り成形であるパーカー成形やメロンパン成形など、ひとつのラインで多品種生産するための各種オプション装置を充実させました。また、最中、サブレ、マカロンなどの様々なサンド成形菓子の生産を自動化した「マルチサンドライン」をリニューアルし、標準機（「マルチサンドシステム EP100型」）として登録しました。 〔食品製造販売事業〕当社グループでは、米国のオレンジベーカリーや、㈲ホシノ天然酵母パン種にて開発した新製品を市場で販売することを通じて、顧客ニーズの調査・研究を行い、より市場に求められる製品の開発と、それらを生産するための食品加工機械の開発に役立てています。オレンジベーカリーでは、食品業界の課題である人手不足や人件費高騰に対応するため、だれでも解凍なしですぐ焼ける「冷凍パン（ホイロ後冷凍パン）」の新製品開発と拡販を行うとともに、将来の「食品生産工場」無人化に向け、一部工程をロボット化した生産テストを行っております。㈲ホシノ天然酵母パン種では、植物由来のバラ酵母などの、新しい天然酵母パン種の研究、天然酵母パン種の活用方法を拡大するための応用化研究を日々行っております。 研究開発活動の成果として、当連結会計年度に新たに取得した特許件数は、国内８件、海外60件の計68件となり、当連結会計年度末日現在の総保有特許は、国内154件、海外368件の合計522件を有するに至っております。 
jpcrp_cor:OverviewOfCapitalExpendituresEtcTextBlock	設備投資等の概要 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	１ 【設備投資等の概要】当連結会計年度に実施しました設備投資の総額は、4,343百万円となりました。主なものは、当社の新社屋建設関連費用2,573百万円や、新基幹システム関連費用1,538百万円などであります。 当社において、東京営業所の移転に伴い、次の主要な設備を売却しております。その内容は以下のとおりであります。 会社名事業所名所在地設備の内容売却時期前期末帳簿価額(千円)提出会社 東京営業所東京都港区営業所2020年9月574,208  
jpcrp_cor:ChangesInNumberOfIssuedSharesStatedCapitalEtcTextBlock	発行済株式総数、資本金等の推移 [テキストブロック]	FilingDateInstant	提出日時点	その他	時点	－	－	(4) 【発行済株式総数、資本金等の推移】 年月日発行済株式総数増減数(千株)発行済株式総数残高(千株)資本金増減額(千円)資本金残高(千円)資本準備金増減額(千円)資本準備金残高(千円)2013年８月７日－28,392－7,351,750△500,0002,860,750 (注)　会社法第448条第１項の規定に基づき、資本準備金を減少し、その他資本剰余金に振替えたものであります。 
